Account,Behavior,Video_Time,CreateDate
S10527140,playing,613,"2017-04-26 09:31:34"
S10527140,paused,609,"2017-04-26 09:31:35"
S10527140,playing,609,"2017-04-26 09:31:35"
S10527115,paused,1052,"2017-04-26 09:31:36"
S10527115,playing,1052,"2017-04-26 09:31:36"
S10527140,paused,617,"2017-04-26 09:31:40"
S10527115,paused,1057,"2017-04-26 09:31:41"
S10527150,paused,556,"2017-04-26 09:31:49"
S10527150,playing,556,"2017-04-26 09:31:52"
S10527140,playing,617,"2017-04-26 09:31:59"
S10527140,paused,848,"2017-04-26 09:32:02"
S10527140,playing,848,"2017-04-26 09:32:03"
S10527140,paused,850,"2017-04-26 09:32:03"
S10527140,playing,850,"2017-04-26 09:32:03"
S10527140,paused,852,"2017-04-26 09:32:04"
S10527150,paused,562,"2017-04-26 09:32:06"
S10527150,playing,562,"2017-04-26 09:32:06"
S10527150,paused,558,"2017-04-26 09:32:07"
S10527150,playing,558,"2017-04-26 09:32:07"
S10527150,paused,566,"2017-04-26 09:32:15"
S10527150,playing,566,"2017-04-26 09:32:22"
S10527150,paused,566,"2017-04-26 09:32:22"
S10527115,playing,1057,"2017-04-26 09:32:23"
S10527150,playing,566,"2017-04-26 09:32:24"
S10527115,paused,387,"2017-04-26 09:32:25"
S10527115,playing,387,"2017-04-26 09:32:25"
S10527115,paused,424,"2017-04-26 09:32:26"
S10527115,playing,424,"2017-04-26 09:32:26"
S10527115,paused,437,"2017-04-26 09:32:28"
S10527115,playing,437,"2017-04-26 09:32:28"
S10527115,paused,441,"2017-04-26 09:32:29"
S10527115,playing,441,"2017-04-26 09:32:29"
S10527115,paused,431,"2017-04-26 09:32:30"
S10527115,playing,431,"2017-04-26 09:32:30"
S10527115,paused,448,"2017-04-26 09:32:31"
S10527115,playing,448,"2017-04-26 09:32:31"
S10527115,paused,460,"2017-04-26 09:32:32"
S10527115,playing,460,"2017-04-26 09:32:32"
S10527115,buffering,460,"2017-04-26 09:32:32"
S10527115,playing,460,"2017-04-26 09:32:33"
S10527115,paused,460,"2017-04-26 09:32:34"
S10527115,playing,460,"2017-04-26 09:32:35"
S10527109,buffering,226,"2017-04-26 09:32:35"
S10527109,playing,226,"2017-04-26 09:32:36"
S10527109,buffering,178,"2017-04-26 09:32:37"
S10527109,playing,178,"2017-04-26 09:32:37"
S10527131,playing,679,"2017-04-26 09:32:37"
S10527109,buffering,203,"2017-04-26 09:32:37"
S10527109,playing,203,"2017-04-26 09:32:38"
S10527109,buffering,169,"2017-04-26 09:32:39"
S10527109,playing,169,"2017-04-26 09:32:40"
S10527115,paused,460,"2017-04-26 09:32:43"
S10527150,paused,582,"2017-04-26 09:32:43"
S10527150,playing,582,"2017-04-26 09:32:43"
S10527115,playing,460,"2017-04-26 09:32:44"
S10527150,paused,571,"2017-04-26 09:32:45"
S10527150,playing,572,"2017-04-26 09:32:45"
S10527115,paused,460,"2017-04-26 09:32:45"
S10527115,playing,460,"2017-04-26 09:32:47"
S10527115,paused,461,"2017-04-26 09:32:49"
S10527143,playing,488,"2017-04-26 09:32:52"
S10527143,paused,530,"2017-04-26 09:32:53"
S10527143,playing,530,"2017-04-26 09:32:53"
S10527143,paused,531,"2017-04-26 09:32:54"
S10527143,playing,531,"2017-04-26 09:32:54"
S10527140,playing,852,"2017-04-26 09:32:55"
S10527143,paused,539,"2017-04-26 09:32:55"
S10527143,playing,539,"2017-04-26 09:32:55"
S10527131,paused,697,"2017-04-26 09:32:55"
S10527143,paused,550,"2017-04-26 09:32:55"
S10527143,playing,550,"2017-04-26 09:32:55"
S10527143,paused,566,"2017-04-26 09:32:56"
S10527143,playing,566,"2017-04-26 09:32:56"
S10527143,paused,581,"2017-04-26 09:32:56"
S10527143,playing,581,"2017-04-26 09:32:57"
S10527115,playing,463,"2017-04-26 09:32:59"
S10527140,paused,862,"2017-04-26 09:33:01"
S10527115,paused,468,"2017-04-26 09:33:10"
S10527115,playing,468,"2017-04-26 09:33:10"
S10527115,paused,474,"2017-04-26 09:33:12"
S10527115,playing,474,"2017-04-26 09:33:13"
S10527115,paused,476,"2017-04-26 09:33:13"
S10527115,playing,476,"2017-04-26 09:33:13"
S10527131,playing,687,"2017-04-26 09:33:14"
S10527131,paused,677,"2017-04-26 09:33:16"
S10527150,paused,598,"2017-04-26 09:33:17"
S10527131,playing,677,"2017-04-26 09:33:17"
S10527150,playing,598,"2017-04-26 09:33:17"
S10527127,playing,159,"2017-04-26 09:33:17"
S10527109,paused,211,"2017-04-26 09:33:22"
S10527109,buffering,211,"2017-04-26 09:33:25"
S10527109,playing,211,"2017-04-26 09:33:25"
S10527143,paused,610,"2017-04-26 09:33:26"
S10527127,paused,455,"2017-04-26 09:33:28"
S10527127,playing,455,"2017-04-26 09:33:28"
S10527127,paused,472,"2017-04-26 09:33:29"
S10527127,playing,472,"2017-04-26 09:33:29"
S10527127,paused,483,"2017-04-26 09:33:30"
S10527127,playing,483,"2017-04-26 09:33:30"
S10527127,paused,498,"2017-04-26 09:33:31"
S10527127,playing,498,"2017-04-26 09:33:32"
S10527127,paused,523,"2017-04-26 09:33:32"
S10527127,playing,523,"2017-04-26 09:33:32"
S10527127,paused,529,"2017-04-26 09:33:34"
S10527150,paused,615,"2017-04-26 09:33:34"
S10527127,playing,529,"2017-04-26 09:33:34"
S10527127,paused,532,"2017-04-26 09:33:35"
S10527127,playing,532,"2017-04-26 09:33:35"
S10527127,paused,541,"2017-04-26 09:33:36"
S10527127,playing,541,"2017-04-26 09:33:36"
S10527131,paused,661,"2017-04-26 09:33:37"
S10527127,paused,556,"2017-04-26 09:33:37"
S10527131,playing,661,"2017-04-26 09:33:37"
S10527127,playing,556,"2017-04-26 09:33:37"
S10527109,buffering,173,"2017-04-26 09:33:37"
S10527127,paused,563,"2017-04-26 09:33:38"
S10527127,playing,563,"2017-04-26 09:33:38"
S10527109,playing,173,"2017-04-26 09:33:38"
S10527127,paused,574,"2017-04-26 09:33:38"
S10527127,playing,574,"2017-04-26 09:33:38"
S10527127,paused,581,"2017-04-26 09:33:39"
S10527127,playing,581,"2017-04-26 09:33:39"
S10527127,paused,600,"2017-04-26 09:33:40"
S10527127,playing,600,"2017-04-26 09:33:40"
S10527127,paused,609,"2017-04-26 09:33:41"
S10527127,playing,609,"2017-04-26 09:33:41"
S10527131,paused,665,"2017-04-26 09:33:42"
S10527127,paused,620,"2017-04-26 09:33:42"
S10527127,playing,620,"2017-04-26 09:33:42"
S10527109,buffering,109,"2017-04-26 09:33:42"
S10527127,paused,628,"2017-04-26 09:33:42"
S10527127,playing,628,"2017-04-26 09:33:42"
S10527127,paused,639,"2017-04-26 09:33:43"
S10527127,playing,639,"2017-04-26 09:33:43"
S10527109,playing,109,"2017-04-26 09:33:43"
S10527127,paused,648,"2017-04-26 09:33:43"
S10527127,playing,648,"2017-04-26 09:33:43"
S10527127,paused,653,"2017-04-26 09:33:44"
S10527109,buffering,114,"2017-04-26 09:33:44"
S10527127,playing,653,"2017-04-26 09:33:44"
S10527109,playing,114,"2017-04-26 09:33:44"
S10527127,paused,663,"2017-04-26 09:33:44"
S10527127,playing,663,"2017-04-26 09:33:44"
S10527150,playing,615,"2017-04-26 09:33:45"
S10527131,playing,665,"2017-04-26 09:33:45"
S10527127,paused,681,"2017-04-26 09:33:45"
S10527127,playing,681,"2017-04-26 09:33:45"
S10527109,buffering,149,"2017-04-26 09:33:46"
S10527127,paused,688,"2017-04-26 09:33:46"
S10527143,playing,675,"2017-04-26 09:33:46"
S10527127,playing,688,"2017-04-26 09:33:46"
S10527127,paused,696,"2017-04-26 09:33:46"
S10527127,playing,696,"2017-04-26 09:33:46"
S10527127,paused,703,"2017-04-26 09:33:47"
S10527127,playing,703,"2017-04-26 09:33:47"
S10527127,paused,715,"2017-04-26 09:33:47"
S10527127,playing,715,"2017-04-26 09:33:47"
S10527109,playing,149,"2017-04-26 09:33:47"
S10527127,paused,720,"2017-04-26 09:33:48"
S10527127,playing,720,"2017-04-26 09:33:48"
S10527127,paused,739,"2017-04-26 09:33:48"
S10527127,playing,739,"2017-04-26 09:33:48"
S10527127,paused,750,"2017-04-26 09:33:49"
S10527127,playing,750,"2017-04-26 09:33:49"
S10527127,paused,763,"2017-04-26 09:33:50"
S10527127,playing,763,"2017-04-26 09:33:50"
S10527127,paused,775,"2017-04-26 09:33:51"
S10527127,playing,775,"2017-04-26 09:33:51"
S10527127,paused,790,"2017-04-26 09:33:51"
S10527127,playing,790,"2017-04-26 09:33:51"
S10527127,paused,803,"2017-04-26 09:33:52"
S10527127,playing,803,"2017-04-26 09:33:52"
S10527127,paused,824,"2017-04-26 09:33:52"
S10527127,playing,824,"2017-04-26 09:33:52"
S10527127,paused,845,"2017-04-26 09:33:53"
S10527127,playing,845,"2017-04-26 09:33:53"
S10527127,paused,852,"2017-04-26 09:33:57"
S10527127,playing,852,"2017-04-26 09:33:57"
S10527131,paused,677,"2017-04-26 09:33:57"
S10527150,paused,630,"2017-04-26 09:33:58"
S10527150,playing,630,"2017-04-26 09:33:58"
S10527150,paused,637,"2017-04-26 09:33:59"
S10527150,playing,637,"2017-04-26 09:33:59"
S10527143,paused,699,"2017-04-26 09:34:00"
S10527131,playing,667,"2017-04-26 09:34:00"
S10527127,paused,833,"2017-04-26 09:34:00"
S10527143,playing,698,"2017-04-26 09:34:00"
S10527127,playing,833,"2017-04-26 09:34:00"
S10527143,paused,703,"2017-04-26 09:34:01"
S10527143,playing,703,"2017-04-26 09:34:01"
S10527127,paused,127,"2017-04-26 09:34:02"
S10527127,playing,127,"2017-04-26 09:34:02"
S10527143,paused,706,"2017-04-26 09:34:02"
S10527143,playing,706,"2017-04-26 09:34:03"
S10527143,paused,712,"2017-04-26 09:34:03"
S10527143,playing,712,"2017-04-26 09:34:03"
S10527127,paused,116,"2017-04-26 09:34:03"
S10527127,playing,1,"2017-04-26 09:34:04"
S10527127,buffering,1,"2017-04-26 09:34:04"
S10527127,playing,128,"2017-04-26 09:34:04"
S10527143,paused,717,"2017-04-26 09:34:04"
S10527143,playing,717,"2017-04-26 09:34:04"
S10527127,paused,128,"2017-04-26 09:34:04"
S10527110,buffering,0,"2017-04-26 09:34:05"
S10527110,playing,0,"2017-04-26 09:34:06"
S10527143,paused,723,"2017-04-26 09:34:08"
S10527143,playing,723,"2017-04-26 09:34:08"
S10527143,paused,729,"2017-04-26 09:34:09"
S10527143,playing,729,"2017-04-26 09:34:09"
S10527143,paused,735,"2017-04-26 09:34:09"
S10527143,playing,735,"2017-04-26 09:34:09"
S10527143,paused,742,"2017-04-26 09:34:11"
S10527143,playing,742,"2017-04-26 09:34:12"
S10527143,paused,738,"2017-04-26 09:34:12"
S10527143,playing,738,"2017-04-26 09:34:13"
S10527143,paused,750,"2017-04-26 09:34:15"
S10527143,playing,750,"2017-04-26 09:34:15"
S10527143,paused,762,"2017-04-26 09:34:15"
S10527143,playing,762,"2017-04-26 09:34:15"
S10527143,paused,756,"2017-04-26 09:34:16"
S10527131,paused,683,"2017-04-26 09:34:16"
S10527143,playing,756,"2017-04-26 09:34:17"
S10527143,paused,750,"2017-04-26 09:34:17"
S10527143,playing,750,"2017-04-26 09:34:17"
S10527131,playing,683,"2017-04-26 09:34:17"
S10527143,paused,746,"2017-04-26 09:34:19"
S10527143,playing,746,"2017-04-26 09:34:19"
S10527143,paused,740,"2017-04-26 09:34:19"
S10527143,playing,740,"2017-04-26 09:34:20"
S10527143,paused,740,"2017-04-26 09:34:20"
S10527110,buffering,122,"2017-04-26 09:34:21"
S10527143,playing,740,"2017-04-26 09:34:22"
S10527143,paused,763,"2017-04-26 09:34:22"
S10527143,playing,762,"2017-04-26 09:34:22"
S10527110,playing,122,"2017-04-26 09:34:23"
S10527143,paused,779,"2017-04-26 09:34:23"
S10527143,playing,779,"2017-04-26 09:34:24"
S10527143,paused,786,"2017-04-26 09:34:24"
S10527143,playing,786,"2017-04-26 09:34:24"
S10527143,paused,800,"2017-04-26 09:34:25"
S10527143,playing,800,"2017-04-26 09:34:25"
S10527143,paused,806,"2017-04-26 09:34:26"
S10527143,playing,806,"2017-04-26 09:34:26"
S10527109,paused,187,"2017-04-26 09:34:26"
S10527143,paused,818,"2017-04-26 09:34:26"
S10527143,playing,825,"2017-04-26 09:34:27"
S10527143,paused,818,"2017-04-26 09:34:28"
S10527143,playing,818,"2017-04-26 09:34:28"
S10527143,paused,813,"2017-04-26 09:34:28"
S10527143,playing,813,"2017-04-26 09:34:28"
S10527143,paused,821,"2017-04-26 09:34:32"
S10527143,playing,821,"2017-04-26 09:34:32"
S10527143,paused,831,"2017-04-26 09:34:32"
S10527143,playing,831,"2017-04-26 09:34:32"
S10527143,paused,842,"2017-04-26 09:34:33"
S10527143,playing,842,"2017-04-26 09:34:33"
S10527143,paused,848,"2017-04-26 09:34:34"
S10527143,playing,848,"2017-04-26 09:34:34"
S10527143,paused,854,"2017-04-26 09:34:40"
S10527115,paused,525,"2017-04-26 09:35:01"
S10527115,playing,525,"2017-04-26 09:35:04"
S10527150,paused,703,"2017-04-26 09:35:05"
S10527115,paused,526,"2017-04-26 09:35:05"
S10527115,playing,526,"2017-04-26 09:35:06"
S10527115,paused,529,"2017-04-26 09:35:09"
S10527150,playing,703,"2017-04-26 09:35:10"
S10527115,playing,529,"2017-04-26 09:35:10"
S10527110,paused,169,"2017-04-26 09:35:10"
S10527115,paused,531,"2017-04-26 09:35:12"
S10527150,paused,699,"2017-04-26 09:35:20"
S10527150,playing,699,"2017-04-26 09:35:20"
S10527150,paused,692,"2017-04-26 09:35:21"
S10527150,playing,692,"2017-04-26 09:35:21"
S10527150,paused,664,"2017-04-26 09:35:22"
S10527150,playing,664,"2017-04-26 09:35:22"
S10527150,paused,658,"2017-04-26 09:35:23"
S10527150,playing,658,"2017-04-26 09:35:23"
S10527150,paused,648,"2017-04-26 09:35:24"
S10527150,playing,648,"2017-04-26 09:35:24"
S10527150,paused,644,"2017-04-26 09:35:25"
S10527150,playing,644,"2017-04-26 09:35:25"
S10527150,paused,639,"2017-04-26 09:35:26"
S10527150,playing,639,"2017-04-26 09:35:26"
S10527150,paused,630,"2017-04-26 09:35:26"
S10527150,playing,630,"2017-04-26 09:35:26"
S10527150,paused,623,"2017-04-26 09:35:27"
S10527150,playing,623,"2017-04-26 09:35:27"
S10527150,paused,617,"2017-04-26 09:35:28"
S10527150,playing,617,"2017-04-26 09:35:28"
S10527150,paused,612,"2017-04-26 09:35:29"
S10527150,playing,612,"2017-04-26 09:35:29"
S10527150,paused,612,"2017-04-26 09:35:30"
S10527150,playing,612,"2017-04-26 09:35:30"
S10527150,paused,609,"2017-04-26 09:35:31"
S10527150,playing,609,"2017-04-26 09:35:32"
S10527108,playing,597,"2017-04-26 09:35:34"
S10527108,paused,365,"2017-04-26 09:35:43"
S10527108,playing,365,"2017-04-26 09:35:43"
S10527127,playing,128,"2017-04-26 09:35:44"
S10527108,paused,416,"2017-04-26 09:35:45"
S10527108,playing,416,"2017-04-26 09:35:46"
S10527127,paused,180,"2017-04-26 09:35:46"
S10527127,playing,180,"2017-04-26 09:35:46"
S10527127,paused,206,"2017-04-26 09:35:46"
S10527127,playing,206,"2017-04-26 09:35:47"
S10527127,paused,230,"2017-04-26 09:35:47"
S10527127,playing,230,"2017-04-26 09:35:47"
S10527127,paused,184,"2017-04-26 09:35:48"
S10527127,playing,184,"2017-04-26 09:35:48"
S10527108,paused,428,"2017-04-26 09:35:49"
S10527108,playing,428,"2017-04-26 09:35:49"
S10527108,paused,432,"2017-04-26 09:35:49"
S10527108,playing,432,"2017-04-26 09:35:49"
S10527108,paused,440,"2017-04-26 09:35:50"
S10527108,playing,440,"2017-04-26 09:35:50"
S10527127,paused,207,"2017-04-26 09:35:51"
S10527127,playing,207,"2017-04-26 09:35:51"
S10527127,paused,203,"2017-04-26 09:35:52"
S10527127,playing,203,"2017-04-26 09:35:52"
S10527108,paused,455,"2017-04-26 09:35:53"
S10527108,playing,455,"2017-04-26 09:35:53"
S10527131,paused,779,"2017-04-26 09:35:53"
S10527127,paused,198,"2017-04-26 09:35:53"
S10527127,playing,198,"2017-04-26 09:35:53"
S10527127,paused,185,"2017-04-26 09:35:54"
S10527127,playing,185,"2017-04-26 09:35:54"
S10527108,paused,466,"2017-04-26 09:35:54"
S10527108,playing,466,"2017-04-26 09:35:54"
S10527127,paused,170,"2017-04-26 09:35:55"
S10527127,playing,170,"2017-04-26 09:35:55"
S10527127,paused,160,"2017-04-26 09:35:55"
S10527108,paused,478,"2017-04-26 09:35:56"
S10527127,playing,160,"2017-04-26 09:35:56"
S10527108,playing,478,"2017-04-26 09:35:56"
S10527127,paused,144,"2017-04-26 09:35:56"
S10527127,playing,144,"2017-04-26 09:35:56"
S10527127,paused,229,"2017-04-26 09:35:57"
S10527127,playing,229,"2017-04-26 09:35:57"
S10527127,paused,285,"2017-04-26 09:36:15"
S10527108,paused,519,"2017-04-26 09:36:29"
S10527108,playing,519,"2017-04-26 09:36:29"
S10527150,paused,673,"2017-04-26 09:36:36"
S10527131,playing,779,"2017-04-26 09:36:39"
S10527140,playing,799,"2017-04-26 09:36:48"
S10527140,paused,802,"2017-04-26 09:36:51"
S10527131,paused,793,"2017-04-26 09:36:54"
S10527110,playing,169,"2017-04-26 09:37:13"
S10527115,playing,531,"2017-04-26 09:37:16"
S10527110,paused,182,"2017-04-26 09:37:26"
S10527115,paused,543,"2017-04-26 09:37:28"
S10527150,playing,674,"2017-04-26 09:37:28"
S10527150,paused,685,"2017-04-26 09:37:31"
S10527150,playing,685,"2017-04-26 09:37:31"
S10527150,paused,689,"2017-04-26 09:37:31"
S10527115,playing,543,"2017-04-26 09:37:31"
S10527150,playing,689,"2017-04-26 09:37:32"
S10527150,paused,697,"2017-04-26 09:37:32"
S10527150,playing,697,"2017-04-26 09:37:32"
S10527150,paused,703,"2017-04-26 09:37:33"
S10527150,playing,703,"2017-04-26 09:37:33"
S10527150,paused,711,"2017-04-26 09:37:33"
S10527140,playing,823,"2017-04-26 09:37:34"
S10527150,playing,711,"2017-04-26 09:37:34"
S10527150,paused,722,"2017-04-26 09:37:35"
S10527150,playing,722,"2017-04-26 09:37:35"
S10527150,paused,732,"2017-04-26 09:37:36"
S10527150,playing,732,"2017-04-26 09:37:36"
S10527140,paused,827,"2017-04-26 09:37:36"
S10527150,paused,736,"2017-04-26 09:37:37"
S10527150,playing,736,"2017-04-26 09:37:37"
S10527110,playing,182,"2017-04-26 09:37:37"
S10527126,playing,310,"2017-04-26 09:37:37"
S10527150,paused,738,"2017-04-26 09:37:38"
S10527115,paused,539,"2017-04-26 09:37:38"
S10527120,ended,1073,"2017-04-26 09:37:39"
S10527126,paused,298,"2017-04-26 09:37:39"
S10527115,playing,539,"2017-04-26 09:37:39"
S10527126,playing,298,"2017-04-26 09:37:39"
S10527120,playing,1068,"2017-04-26 09:37:40"
S10527131,playing,793,"2017-04-26 09:37:40"
S10527115,paused,541,"2017-04-26 09:37:40"
S10527115,playing,541,"2017-04-26 09:37:41"
S10527115,paused,541,"2017-04-26 09:37:42"
S10527126,paused,276,"2017-04-26 09:37:42"
S10527115,playing,541,"2017-04-26 09:37:42"
S10527126,playing,276,"2017-04-26 09:37:42"
S10527126,paused,269,"2017-04-26 09:37:43"
S10527126,playing,269,"2017-04-26 09:37:43"
S10527115,paused,543,"2017-04-26 09:37:43"
S10527126,paused,257,"2017-04-26 09:37:43"
S10527126,playing,255,"2017-04-26 09:37:44"
S10527140,playing,755,"2017-04-26 09:37:45"
S10527120,ended,1073,"2017-04-26 09:37:45"
S10527140,paused,653,"2017-04-26 09:37:45"
S10527140,playing,654,"2017-04-26 09:37:46"
S10527140,paused,693,"2017-04-26 09:37:46"
S10527140,playing,693,"2017-04-26 09:37:46"
S10527126,paused,267,"2017-04-26 09:37:46"
S10527126,playing,267,"2017-04-26 09:37:47"
S10527140,paused,706,"2017-04-26 09:37:47"
S10527140,playing,706,"2017-04-26 09:37:48"
S10527140,paused,726,"2017-04-26 09:37:48"
S10527126,paused,278,"2017-04-26 09:37:48"
S10527140,playing,726,"2017-04-26 09:37:49"
S10527140,paused,735,"2017-04-26 09:37:49"
S10527126,playing,278,"2017-04-26 09:37:49"
S10527140,playing,735,"2017-04-26 09:37:49"
S10527140,paused,745,"2017-04-26 09:37:49"
S10527140,playing,745,"2017-04-26 09:37:49"
S10527140,paused,750,"2017-04-26 09:37:49"
S10527140,playing,750,"2017-04-26 09:37:50"
S10527140,paused,754,"2017-04-26 09:37:50"
S10527140,playing,754,"2017-04-26 09:37:50"
S10527126,paused,295,"2017-04-26 09:37:51"
S10527126,playing,296,"2017-04-26 09:37:51"
S10527126,paused,315,"2017-04-26 09:37:51"
S10527126,playing,321,"2017-04-26 09:37:52"
S10527126,paused,333,"2017-04-26 09:37:52"
S10527126,playing,337,"2017-04-26 09:37:53"
S10527140,paused,757,"2017-04-26 09:37:53"
S10527131,paused,806,"2017-04-26 09:37:53"
S10527126,paused,349,"2017-04-26 09:37:54"
S10527126,playing,349,"2017-04-26 09:37:54"
S10527126,paused,364,"2017-04-26 09:37:56"
S10527126,playing,364,"2017-04-26 09:37:56"
S10527126,paused,389,"2017-04-26 09:38:00"
S10527126,playing,389,"2017-04-26 09:38:00"
S10527131,playing,806,"2017-04-26 09:38:01"
S10527115,playing,543,"2017-04-26 09:38:06"
S10527126,paused,416,"2017-04-26 09:38:10"
S10527126,playing,416,"2017-04-26 09:38:10"
S10527126,paused,425,"2017-04-26 09:38:12"
S10527126,playing,425,"2017-04-26 09:38:12"
S10527126,paused,433,"2017-04-26 09:38:13"
S10527126,playing,433,"2017-04-26 09:38:13"
S10527115,paused,545,"2017-04-26 09:38:13"
S10527126,paused,424,"2017-04-26 09:38:14"
S10527126,playing,424,"2017-04-26 09:38:15"
S10527126,paused,391,"2017-04-26 09:38:16"
S10527126,playing,391,"2017-04-26 09:38:16"
S10527140,playing,757,"2017-04-26 09:38:17"
S10527126,paused,395,"2017-04-26 09:38:17"
S10527108,paused,627,"2017-04-26 09:38:18"
S10527115,playing,545,"2017-04-26 09:38:19"
S10527140,paused,762,"2017-04-26 09:38:20"
S10527115,paused,547,"2017-04-26 09:38:20"
S10527115,playing,547,"2017-04-26 09:38:21"
S10527140,playing,762,"2017-04-26 09:38:22"
S10527126,playing,261,"2017-04-26 09:38:23"
S10527140,paused,765,"2017-04-26 09:38:23"
S10527108,playing,622,"2017-04-26 09:38:28"
S10527126,paused,270,"2017-04-26 09:38:28"
S10527126,playing,270,"2017-04-26 09:38:28"
S10527108,paused,636,"2017-04-26 09:38:36"
S10527126,paused,279,"2017-04-26 09:38:37"
S10527131,paused,846,"2017-04-26 09:38:42"
S10527140,playing,747,"2017-04-26 09:38:44"
S10527140,paused,750,"2017-04-26 09:38:46"
S10527140,playing,750,"2017-04-26 09:38:46"
S10527108,playing,646,"2017-04-26 09:38:47"
S10527140,paused,753,"2017-04-26 09:38:48"
S10527140,playing,753,"2017-04-26 09:38:55"
S10527131,playing,846,"2017-04-26 09:38:59"
S10527140,paused,767,"2017-04-26 09:39:04"
S10527150,playing,618,"2017-04-26 09:39:14"
S10527108,paused,576,"2017-04-26 09:39:14"
S10527131,paused,862,"2017-04-26 09:39:15"
S10527108,playing,576,"2017-04-26 09:39:16"
S10527150,paused,621,"2017-04-26 09:39:17"
S10527108,paused,577,"2017-04-26 09:39:18"
S10527108,playing,577,"2017-04-26 09:39:19"
S10527150,playing,621,"2017-04-26 09:39:24"
S10527115,paused,579,"2017-04-26 09:39:35"
S10527115,playing,579,"2017-04-26 09:39:38"
S10527115,paused,581,"2017-04-26 09:39:39"
S10527126,playing,274,"2017-04-26 09:39:48"
S10527140,playing,767,"2017-04-26 09:39:48"
S10527140,paused,769,"2017-04-26 09:39:50"
S10527150,paused,651,"2017-04-26 09:39:54"
S10527140,playing,770,"2017-04-26 09:39:54"
S10527108,paused,616,"2017-04-26 09:39:58"
S10527140,paused,779,"2017-04-26 09:40:01"
S10527108,playing,616,"2017-04-26 09:40:07"
S10527150,playing,651,"2017-04-26 09:40:18"
S10527150,paused,654,"2017-04-26 09:40:21"
S10527115,playing,576,"2017-04-26 09:40:22"
S10527150,playing,654,"2017-04-26 09:40:22"
S10527126,paused,317,"2017-04-26 09:40:31"
S10527108,paused,614,"2017-04-26 09:40:36"
S10527140,playing,779,"2017-04-26 09:40:39"
S10412108,playing,1042,"2017-04-26 09:40:42"
S10527115,paused,50,"2017-04-26 09:40:53"
S10527115,playing,50,"2017-04-26 09:40:53"
S10527115,buffering,50,"2017-04-26 09:40:53"
S10527115,playing,50,"2017-04-26 09:40:53"
S10412108,paused,1053,"2017-04-26 09:40:54"
S10527115,paused,77,"2017-04-26 09:40:54"
S10527115,playing,77,"2017-04-26 09:40:55"
S10527115,paused,52,"2017-04-26 09:40:55"
S10527115,playing,52,"2017-04-26 09:40:56"
S10527115,paused,40,"2017-04-26 09:40:58"
S10527115,playing,40,"2017-04-26 09:40:58"
S10527115,buffering,40,"2017-04-26 09:40:58"
S10527115,playing,40,"2017-04-26 09:40:59"
S10527115,paused,115,"2017-04-26 09:41:00"
S10527115,playing,115,"2017-04-26 09:41:00"
S10527115,paused,108,"2017-04-26 09:41:01"
S10527115,playing,108,"2017-04-26 09:41:01"
S10527115,paused,120,"2017-04-26 09:41:02"
S10527115,playing,120,"2017-04-26 09:41:02"
S10527115,paused,126,"2017-04-26 09:41:03"
S10527115,playing,126,"2017-04-26 09:41:03"
S10527115,paused,128,"2017-04-26 09:41:04"
S10527115,playing,128,"2017-04-26 09:41:04"
S10527115,paused,133,"2017-04-26 09:41:05"
S10527115,playing,133,"2017-04-26 09:41:05"
S10527115,paused,135,"2017-04-26 09:41:06"
S10527115,playing,135,"2017-04-26 09:41:06"
S10527115,paused,138,"2017-04-26 09:41:06"
S10527115,playing,138,"2017-04-26 09:41:07"
S10527110,paused,299,"2017-04-26 09:41:14"
S10527108,playing,62,"2017-04-26 09:41:26"
S10527140,paused,852,"2017-04-26 09:41:28"
S10527150,paused,790,"2017-04-26 09:42:29"
S10527150,playing,790,"2017-04-26 09:42:29"
S10527150,paused,795,"2017-04-26 09:42:29"
S10527150,playing,795,"2017-04-26 09:42:30"
S10527150,paused,799,"2017-04-26 09:42:30"
S10527150,playing,799,"2017-04-26 09:42:30"
S10527115,paused,225,"2017-04-26 09:42:33"
S10527150,paused,809,"2017-04-26 09:42:35"
S10527150,playing,809,"2017-04-26 09:42:35"
S10527150,paused,814,"2017-04-26 09:42:36"
S10527150,playing,814,"2017-04-26 09:42:36"
S10527150,paused,819,"2017-04-26 09:42:36"
S10527150,playing,819,"2017-04-26 09:42:36"
S10527150,paused,822,"2017-04-26 09:42:37"
S10527150,playing,822,"2017-04-26 09:42:37"
S10527150,paused,818,"2017-04-26 09:42:39"
S10527150,playing,815,"2017-04-26 09:42:39"
S10527150,paused,811,"2017-04-26 09:42:40"
S10527150,playing,811,"2017-04-26 09:42:40"
S10527150,paused,819,"2017-04-26 09:42:48"
S10527126,playing,317,"2017-04-26 09:43:02"
S10527150,playing,819,"2017-04-26 09:43:14"
S10527150,paused,821,"2017-04-26 09:43:27"
S10527150,playing,821,"2017-04-26 09:43:27"
S10527150,paused,820,"2017-04-26 09:43:29"
S10527150,playing,820,"2017-04-26 09:43:29"
S10527108,paused,513,"2017-04-26 09:43:32"
S10527150,paused,818,"2017-04-26 09:43:32"
S10527150,playing,818,"2017-04-26 09:43:33"
S10527150,paused,814,"2017-04-26 09:43:34"
S10527150,playing,814,"2017-04-26 09:43:34"
S10527150,paused,809,"2017-04-26 09:43:35"
S10527150,playing,809,"2017-04-26 09:43:35"
S10527150,paused,805,"2017-04-26 09:43:35"
S10527150,playing,805,"2017-04-26 09:43:36"
